post_verified,post_type,building_type,squares,nums_bedroom,nums_wc,nums_floor,furniture,price,project_names,streets,wards,districts,type_squares
0,vip-normal,Nhà trọ phòng trọ,15.0,1,1,1,Đầy đủ,2.85,Không thuộc dự án,Đường Vĩnh Viễn,Phường 5,10,0-20
0,vip-normal,Nhà trọ phòng trọ,17.0,1,1,1,Đầy đủ,3.3,Không thuộc dự án,Đường Lý Chính Thắng,Phường Võ Thị Sáu,3,0-20
0,vip-normal,Nhà trọ phòng trọ,25.0,1,1,1,Đầy đủ,5.5,Không thuộc dự án,Đường Nguyễn Thị Minh Khai,Phường Đa Kao,1,20-40
0,vip-normal,Nhà trọ phòng trọ,30.0,1,1,1,Đầy đủ,5.5,Dự án Lakeview City,Đường Song Hành,Phường An Phú,2,20-40
0,vip-normal,Nhà trọ phòng trọ,20.0,1,1,1,Đầy đủ,2.5,Không thuộc dự án,Đường Hồ Hảo Hớn,Phường Cô Giang,1,0-20
0,vip-normal,Nhà trọ phòng trọ,30.0,1,1,1,Đầy đủ,5.0,Không thuộc dự án,Đường Tân Lập 2,Phường Hiệp Phú,9,20-40
0,vip-normal,Nhà trọ phòng trọ,20.0,1,1,1,Cơ bản,3.0,Không thuộc dự án,Đường Huỳnh Văn Bánh,Phường 11,Phú Nhuận,0-20
0,vip-normal,Nhà trọ phòng trọ,25.0,1,1,1,Đầy đủ,4.0,Không thuộc dự án,Đường Nguyễn Hữu Thọ,Phường Tân Hưng,7,20-40
0,vip-normal,Nhà trọ phòng trọ,44.0,1,1,1,Đầy đủ,4.4,Không thuộc dự án,Đường Mã Lò,Phường Bình Trị Đông A,Bình Tân,40-60
0,vip-normal,Nhà trọ phòng trọ,30.0,1,1,1,Đầy đủ,1.6,Không thuộc dự án,Đường Bến Vân Đồn,Phường 2,4,20-40
0,vip-normal,Nhà trọ phòng trọ,25.0,1,1,1,Đầy đủ,3.5,Không thuộc dự án,79/27 Đường Số 2,Phường 3,Gò Vấp,20-40
0,vip-normal,Nhà trọ phòng trọ,20.0,1,1,1,Đầy đủ,4.2,Không thuộc dự án,Đường Xô Viết Nghệ Tĩnh,Phường 26,Bình Thạnh,0-20
0,vip-normal,Nhà trọ phòng trọ,25.0,1,1,1,Đầy đủ,6.0,Dự án KĐT Vạn Phúc City,Đường Quốc Lộ 13,Phường Hiệp Bình Phước,Thủ Đức,20-40
0,vip-normal,Nhà trọ phòng trọ,30.0,1,1,1,Đầy đủ,1.4,Không thuộc dự án,72 Đường Lê Thị Riêng,Phường Bến Thành,1,20-40
0,vip-normal,Nhà trọ phòng trọ,30.0,1,1,1,Đầy đủ,1.6,Không thuộc dự án,Đường Lâm Văn Bền,Phường Tân Kiểng,7,20-40
0,vip-normal,Nhà trọ phòng trọ,28.0,1,1,1,Đầy đủ,5.5,Không thuộc dự án,Đường Lê Văn Thọ,Phường 11,Gò Vấp,20-40
0,vip-normal,Nhà trọ phòng trọ,30.0,1,1,1,Đầy đủ,5.0,Không thuộc dự án,Đường Nguyễn Thị Thập,Phường Tân Quy,7,20-40
0,vip-normal,Nhà trọ phòng trọ,30.0,1,1,1,Đầy đủ,4.2,Không thuộc dự án,Đường Lê Văn Thọ,Phường 11,Gò Vấp,20-40
0,vip-normal,Nhà trọ phòng trọ,35.0,1,1,1,Đầy đủ,5.2,Không thuộc dự án,Đường Nguyễn Văn Lượng,Phường 16,Gò Vấp,20-40
0,vip-normal,Nhà trọ phòng trọ,40.0,1,1,1,Đầy đủ,1.5,Không thuộc dự án,Đường Trường Sa,Phường 14,3,20-40
0,vip-normal,Nhà trọ phòng trọ,30.0,1,1,1,Đầy đủ,5.4,Không thuộc dự án,Đường Nguyễn Oanh,Phường 17,Gò Vấp,20-40
0,vip-normal,Nhà trọ phòng trọ,28.0,1,1,1,Đầy đủ,4.2,Không thuộc dự án,102 Đường Lê Văn Thọ,Phường 11,Gò Vấp,20-40
0,vip-normal,Nhà trọ phòng trọ,30.0,1,1,1,Đầy đủ,2.7,Không thuộc dự án,Đường Thạnh Lộc 37,Phường Thạnh Lộc,12,20-40
0,vip-normal,Nhà trọ phòng trọ,25.0,1,1,1,Đầy đủ,4.3,Không thuộc dự án,Đường Lê Vĩnh Hòa,Phường Phú Thọ Hòa,Tân Phú,20-40
0,vip-normal,Nhà trọ phòng trọ,40.0,1,1,1,Cơ bản,5.5,Không thuộc dự án,Đường Lê Vĩnh Hòa,Phường Phú Thọ Hòa,Tân Phú,20-40
0,vip-normal,Nhà trọ phòng trọ,40.0,1,1,1,Cơ bản,5.2,Không thuộc dự án,Đường Lê Vĩnh Hòa,Phường Phú Thọ Hòa,Tân Phú,20-40
0,vip-normal,Nhà trọ phòng trọ,20.0,1,1,1,Có tiện nghi cơ bản,3.5,Không thuộc dự án,134 Đường Yên Thế,Phường 2,Tân Bình,0-20
0,vip-normal,Nhà trọ phòng trọ,26.0,1,1,1,Đầy đủ,1.6,Không thuộc dự án,Đường Lê Thị Riêng,Phường Bến Thành,1,20-40
0,vip-normal,Nhà trọ phòng trọ,45.0,1,1,1,Đầy đủ,7.5,Không thuộc dự án,Đường Tôn Thất Thuyết,Phường 16,4,40-60
0,vip-normal,Nhà trọ phòng trọ,40.0,1,1,1,Đầy đủ,9.0,Không thuộc dự án,Đường Trần Quang Diệu,Phường 13,3,20-40
0,vip-normal,Nhà trọ phòng trọ,45.0,1,1,1,Đầy đủ,9.0,Không thuộc dự án,Đường Trần Quang Diệu,Phường 13,3,40-60
0,vip-normal,Nhà trọ phòng trọ,56.0,1,1,1,Cao cấp,4.0,Không thuộc dự án,Đường An Dương Vương,Phường An Lạc,Bình Tân,40-60
0,vip-normal,Nhà trọ phòng trọ,25.0,1,1,1,Đầy đủ,3.2,Không thuộc dự án,Đường Tô Ký,Phường Tân Chánh Hiệp,12,20-40
0,vip-normal,Nhà trọ phòng trọ,20.0,1,1,1,Đầy đủ,4.2,Không thuộc dự án,Đường Cộng Hòa,Phường 13,Tân Bình,0-20
0,vip-normal,Nhà trọ phòng trọ,22.0,1,1,1,Cao cấp,5.1,Không thuộc dự án,Đường Tân Hải,Phường 13,Tân Bình,20-40
0,vip-normal,Nhà trọ phòng trọ,40.0,1,1,1,Đầy đủ,7.0,Không thuộc dự án,Đường Cách Mạng Tháng Tám,Phường 4,Tân Bình,20-40
0,vip-normal,Nhà trọ phòng trọ,25.0,1,1,1,Đầy đủ,8.0,Không thuộc dự án,Đường Võ Duy Ninh,Phường 22,Bình Thạnh,20-40
0,vip-normal,Nhà trọ phòng trọ,35.0,2,1,1,Đầy đủ,7.0,Không thuộc dự án,Đường Trần Quốc Hoàn,Phường 4,Tân Bình,20-40
0,vip-normal,Nhà trọ phòng trọ,30.0,1,1,1,Đầy đủ,5.6,Không thuộc dự án,Đường Số 6,Phường Hiệp Bình Chánh,Thủ Đức,20-40
0,vip-normal,Nhà trọ phòng trọ,25.0,1,1,1,Đầy đủ,5.0,Không thuộc dự án,Đường Tân Sơn Nhì,Phường Tân Sơn Nhì,Tân Phú,20-40
0,vip-normal,Nhà trọ phòng trọ,30.0,1,1,1,Đầy đủ,5.5,Không thuộc dự án,Đường Nguyễn Gia Trí,Phường 25,Bình Thạnh,20-40
0,vip-normal,Nhà trọ phòng trọ,28.0,1,1,1,Đầy đủ,4.2,Không thuộc dự án,Đường Tỉnh Lộ 10,Phường Bình Trị Đông,Bình Tân,20-40
0,vip-normal,Nhà trọ phòng trọ,35.0,1,1,1,Đầy đủ,5.4,Không thuộc dự án,Đường Nguyễn Văn Đậu,Phường 5,Bình Thạnh,20-40
0,vip-normal,Nhà trọ phòng trọ,20.0,1,1,1,Đầy đủ,4.5,Không thuộc dự án,175 Đường Nguyễn Thị Thập,Phường Tân Phú,7,0-20
0,vip-normal,Nhà trọ phòng trọ,30.0,1,1,1,Đầy đủ,1.0,Không thuộc dự án,Đường Cộng Hòa,Phường 13,Tân Bình,20-40
0,vip-normal,Nhà trọ phòng trọ,28.0,1,1,1,Cơ bản,5.5,Không thuộc dự án,Đường Nguyễn Văn Thương,Phường 25,Bình Thạnh,20-40
0,vip-normal,Nhà trọ phòng trọ,35.0,1,1,1,Đầy đủ,6.0,Không thuộc dự án,Đường Điện Biên Phủ,Phường 17,Bình Thạnh,20-40
0,vip-normal,Nhà trọ phòng trọ,25.0,1,1,1,Đầy đủ,3.2,Không thuộc dự án,Đường Số 6,Phường Bình Hưng Hòa B,Bình Tân,20-40
0,vip-normal,Nhà trọ phòng trọ,30.0,1,1,1,Đầy đủ,1.7,Không thuộc dự án,Đường Tân Vĩnh,Phường 14,4,20-40
0,vip-normal,Nhà trọ phòng trọ,30.0,1,1,1,Đầy đủ,3.38,Không thuộc dự án,Đường Dương Đình Hội,Phường Phước Long B,9,20-40
0,vip-normal,Nhà trọ phòng trọ,50.0,1,1,1,Đầy đủ,1.7,Không thuộc dự án,Đường Hoàng Diệu,Phường 12,4,40-60
0,vip-normal,Nhà trọ phòng trọ,15.0,1,1,1,Đầy đủ,4.5,Không thuộc dự án,Đường Cao Thắng,Phường 12,10,0-20
0,vip-normal,Nhà trọ phòng trọ,18.0,1,1,1,Không nội thất,4.9,Không thuộc dự án,Đường Trần Não,Phường Bình An,2,0-20
0,vip-normal,Nhà trọ phòng trọ,18.0,1,1,1,Đầy đủ,4.0,Không thuộc dự án,Đường Lê Đức Thọ,Phường 14,Gò Vấp,0-20
0,vip-normal,Nhà trọ phòng trọ,25.0,1,1,1,Cơ bản,5.5,Không thuộc dự án,Đường Nguyễn Xí,Phường 26,Bình Thạnh,20-40
0,vip-normal,Nhà trọ phòng trọ,35.0,1,1,1,Đầy đủ,7.3,Không thuộc dự án,Đường Điện Biên Phủ,Phường 15,Bình Thạnh,20-40
0,vip-normal,Nhà trọ phòng trọ,35.0,1,1,1,Đầy đủ,8.0,Không thuộc dự án,Đường Thành Thái,Phường 14,10,20-40
0,vip-normal,Nhà trọ phòng trọ,25.0,1,1,1,Đầy đủ,5.5,Không thuộc dự án,Đường Nguyễn Trung Trực,Phường 5,Bình Thạnh,20-40
0,vip-normal,Nhà trọ phòng trọ,20.0,1,1,1,Đầy đủ,4.5,Không thuộc dự án,Đường Nguyễn Văn Cừ,Phường Cầu Kho,1,0-20
0,vip-normal,Nhà trọ phòng trọ,40.0,1,1,1,Đầy đủ,8.5,Không thuộc dự án,Đường Trường Chinh,Phường 15,Tân Bình,20-40
0,vip-normal,Nhà trọ phòng trọ,30.0,1,1,1,Đầy đủ,6.5,Không thuộc dự án,Đường Điện Biên Phủ,Phường 15,Bình Thạnh,20-40
0,vip-normal,Nhà trọ phòng trọ,35.0,1,1,1,Đầy đủ,1.5,Không thuộc dự án,Đường An Dương Vương,Phường 4,5,20-40
0,vip-normal,Nhà trọ phòng trọ,30.0,1,1,1,Đầy đủ,5.5,Không thuộc dự án,Đường Thích Bửu Đăng,Phường 1,Gò Vấp,20-40
0,vip-normal,Nhà trọ phòng trọ,25.0,1,1,1,Cơ bản,3.0,Không thuộc dự án,Đường Bưng Ông Thoàn,Phường Phú Hữu,9,20-40
0,vip-normal,Nhà trọ phòng trọ,35.0,1,1,1,Đầy đủ,5.0,Không thuộc dự án,Đường Cộng Hòa,Phường 13,Tân Bình,20-40
0,vip-normal,Nhà trọ phòng trọ,25.0,1,1,1,Đầy đủ,4.5,Không thuộc dự án,Đường Bình Lợi,Phường 13,Bình Thạnh,20-40
0,vip-normal,Nhà trọ phòng trọ,35.0,1,1,1,Cơ bản,5.5,Không thuộc dự án,Đường Nguyễn Công Hoan,Phường 7,Phú Nhuận,20-40
0,vip-normal,Nhà trọ phòng trọ,35.0,1,1,1,Đầy đủ,4.5,Không thuộc dự án,Đường Hồng Bàng,Phường 1,11,20-40
0,vip-normal,Nhà trọ phòng trọ,30.0,1,1,1,Đầy đủ,1.8,Không thuộc dự án,Đường Nguyễn Thị Thập,Phường Tân Phú,7,20-40
0,vip-normal,Nhà trọ phòng trọ,20.0,1,1,1,Đầy đủ,2.5,Không thuộc dự án,Đường Phan Huy Ích,Phường 14,Gò Vấp,0-20
0,vip-normal,Nhà trọ phòng trọ,35.0,1,1,1,Đầy đủ,1.55,Không thuộc dự án,Đường Trương Đăng Quế,Phường 3,Gò Vấp,20-40
0,vip-normal,Nhà trọ phòng trọ,35.0,1,1,1,Đầy đủ,3.5,Không thuộc dự án,Đường Nguyễn Oanh,Phường 6,Gò Vấp,20-40
0,vip-normal,Nhà trọ phòng trọ,15.0,1,1,1,Đầy đủ,2.5,Không thuộc dự án,Đường Số 4 Cư xá Đô Thành,Phường 4,3,0-20
0,vip-normal,Nhà trọ phòng trọ,14.0,1,1,1,Đầy đủ,2.5,Không thuộc dự án,59/3 Đường Số 4 Cư xá Đô Thành,Phường 4,3,0-20
0,vip-normal,Nhà trọ phòng trọ,18.0,1,1,1,Đầy đủ,4.5,Không thuộc dự án,Đường Vũ Tùng,Phường 2,Bình Thạnh,0-20
0,vip-normal,Nhà trọ phòng trọ,22.0,1,1,1,Đầy đủ,1.9,Không thuộc dự án,Đường Phan Văn Hớn,Phường Tân Thới Nhất,12,20-40
0,vip-normal,Nhà trọ phòng trọ,30.0,1,1,1,Đầy đủ,3.5,Không thuộc dự án,Đường 6,Phường Long Trường,Thủ Đức,20-40
0,vip-normal,Nhà trọ phòng trọ,49.0,1,1,1,Đầy đủ,2.5,Không thuộc dự án,Đường Trương Phước Phan,Phường Bình Trị Đông B,Bình Tân,40-60
0,vip-normal,Nhà trọ phòng trọ,35.0,1,1,1,Đầy đủ,3.3,Không thuộc dự án,523/27 Đường Lê Văn Khương,Phường Hiệp Thành,12,20-40
0,vip-normal,Nhà trọ phòng trọ,30.0,1,1,1,Đầy đủ,6.0,Không thuộc dự án,Đường Trần Não,Phường An Khánh,Thủ Đức,20-40
0,vip-normal,Nhà trọ phòng trọ,40.0,1,1,1,Đầy đủ,1.3,Không thuộc dự án,Đường Hoàng Diệu,Phường 10,Phú Nhuận,20-40
0,vip-normal,Nhà trọ phòng trọ,60.0,1,1,1,Đầy đủ,1.5,Không thuộc dự án,2A Đường Hoàng Diệu,Phường 10,Phú Nhuận,40-60
0,vip-normal,Nhà trọ phòng trọ,40.0,1,1,1,Đầy đủ,2.1,Không thuộc dự án,Đường Lê Văn Sỹ,Phường 13,3,20-40
0,vip-normal,Nhà trọ phòng trọ,45.0,1,1,1,Đầy đủ,7.0,Không thuộc dự án,Đường Phan Xích Long,Phường 2,Phú Nhuận,40-60
0,vip-normal,Nhà trọ phòng trọ,50.0,1,1,1,Đầy đủ,6.0,Không thuộc dự án,Đường Lê Văn Sỹ,Phường 13,3,40-60
0,vip-normal,Nhà trọ phòng trọ,45.0,1,1,1,Đầy đủ,6.5,Không thuộc dự án,Đường Nguyễn Gia Trí,Phường 25,Bình Thạnh,40-60
0,vip-normal,Nhà trọ phòng trọ,50.0,1,1,1,Đầy đủ,5.5,Không thuộc dự án,Đường Nguyễn Gia Trí,Phường 25,Bình Thạnh,40-60
0,vip-normal,Nhà trọ phòng trọ,45.0,1,1,1,Đầy đủ,5.7,Không thuộc dự án,Đường Nguyễn Minh Hoàng,Phường 12,Tân Bình,40-60
0,vip-normal,Nhà trọ phòng trọ,30.0,1,1,1,Đầy đủ,5.2,Không thuộc dự án,Đường Đỗ Tấn Phong,Phường 9,Phú Nhuận,20-40
0,vip-normal,Nhà trọ phòng trọ,28.0,1,1,1,Đầy đủ,6.0,Không thuộc dự án,Đường Nguyễn Văn Thủ,Phường Đa Kao,1,20-40
0,vip-normal,Nhà trọ phòng trọ,25.0,1,1,1,Đầy đủ,3.6,Không thuộc dự án,Đường 160,Phường Tăng Nhơn Phú A,9,20-40
0,vip-normal,Nhà trọ phòng trọ,18.0,1,1,1,Đầy đủ,3.2,Không thuộc dự án,Đường Tô Ngọc Vân,Phường Tam Bình,Thủ Đức,0-20
0,vip-normal,Nhà trọ phòng trọ,30.0,1,1,1,Đầy đủ,4.5,Không thuộc dự án,Đường Liên Phường,Phường Phước Long B,9,20-40
1,vip-normal,Nhà trọ phòng trọ,25.0,1,1,1,Đầy đủ,6.0,Không thuộc dự án,Đường Thích Quảng Đức,Phường 4,Phú Nhuận,20-40
0,vip-normal,Nhà trọ phòng trọ,30.0,1,1,1,Đầy đủ,5.7,Không thuộc dự án,Đường Nguyễn Gia Trí,Phường 25,Bình Thạnh,20-40
0,vip-normal,Nhà trọ phòng trọ,45.0,1,1,1,Cơ bản,3.6,Không thuộc dự án,14/20 Đường số 4,Phường Hiệp Bình Chánh,Thủ Đức,40-60
0,vip-normal,Nhà trọ phòng trọ,35.0,1,1,1,Đầy đủ,7.0,Không thuộc dự án,Đường Số 38,Phường Tân Quy,7,20-40
0,vip-normal,Nhà trọ phòng trọ,40.0,1,1,1,Đầy đủ,6.0,Không thuộc dự án,Đường Nguyễn Thị Thập,Phường Tân Quy,7,20-40
0,vip-normal,Nhà trọ phòng trọ,30.0,1,1,1,Đầy đủ,6.8,Không thuộc dự án,Đường Dương Bá Trạc,Phường 2,8,20-40
0,vip-normal,Nhà trọ phòng trọ,40.0,1,1,1,Đầy đủ,5.3,Không thuộc dự án,Đường Võ Văn Kiệt,Phường 10,6,20-40
0,vip-normal,Nhà trọ phòng trọ,35.0,1,1,1,Đầy đủ,5.5,Không thuộc dự án,Đường Lê Văn Quới,Phường Bình Hưng Hòa A,Bình Tân,20-40
0,vip-normal,Nhà trọ phòng trọ,30.0,1,1,1,Đầy đủ,3.6,Không thuộc dự án,Đường Tên Lửa,Phường Bình Trị Đông B,Bình Tân,20-40
0,vip-normal,Nhà trọ phòng trọ,35.0,1,1,1,Đầy đủ,5.0,Không thuộc dự án,Đường Tỉnh Lộ 10,Phường Bình Trị Đông B,Bình Tân,20-40
0,vip-normal,Nhà trọ phòng trọ,25.0,1,1,1,Đầy đủ,5.5,Không thuộc dự án,Đường Nguyễn Trãi,Phường Cô Giang,1,20-40
0,vip-normal,Nhà trọ phòng trọ,22.0,1,1,1,Đầy đủ,2.8,Không thuộc dự án,Đường Số 7,Phường Bình Thọ,Thủ Đức,20-40
0,vip-normal,Nhà trọ phòng trọ,40.0,1,1,1,Cơ bản,4.5,Không thuộc dự án,Đường Thạnh Mỹ Lợi,Phường Thạnh Mỹ Lợi,2,20-40
0,vip-normal,Nhà trọ phòng trọ,30.0,1,1,1,Đầy đủ,3.1,Không thuộc dự án,Đường Quốc Lộ 13,Phường 26,Bình Thạnh,20-40
0,vip-normal,Nhà trọ phòng trọ,45.0,1,1,2,Đầy đủ,6.0,Không thuộc dự án,Đường Phan Văn Sửu,Phường 13,Tân Bình,40-60
0,vip-normal,Nhà trọ phòng trọ,30.0,1,1,1,Đầy đủ,6.0,Không thuộc dự án,Đường Hoàng Sa,Phường Đa Kao,1,20-40
0,vip-normal,Nhà trọ phòng trọ,30.0,1,1,1,Đầy đủ,4.9,Không thuộc dự án,Đường Số 59,Phường 14,Gò Vấp,20-40
0,vip-normal,Nhà trọ phòng trọ,35.0,1,1,1,Đầy đủ,8.0,Không thuộc dự án,Đường Trường Sơn,Phường 15,10,20-40
0,vip-normal,Nhà trọ phòng trọ,30.0,1,1,1,Đầy đủ,7.5,Không thuộc dự án,Đường Thành Thái,Phường 14,10,20-40
0,vip-normal,Nhà trọ phòng trọ,25.0,1,1,1,Đầy đủ,3.6,Không thuộc dự án,Đường Số 59,Phường 14,Gò Vấp,20-40
0,vip-normal,Nhà trọ phòng trọ,28.0,1,1,1,Đầy đủ,2.0,Không thuộc dự án,Đường Lạc Long Quân,Phường 10,Tân Bình,20-40
0,vip-normal,Nhà trọ phòng trọ,20.0,1,1,1,Đầy đủ,5.0,Không thuộc dự án,7A Đường Thành Thái,Phường 14,10,0-20
0,vip-normal,Nhà trọ phòng trọ,20.0,1,1,1,Đầy đủ,3.0,Không thuộc dự án,Đường Bành Văn Trân,Phường 7,Tân Bình,0-20
0,vip-normal,Nhà trọ phòng trọ,15.0,1,1,1,Không nội thất,2.6,Không thuộc dự án,Đường Phan Văn Hân,Phường 17,Bình Thạnh,0-20
0,vip-normal,Nhà trọ phòng trọ,25.0,1,1,1,Đầy đủ,6.2,Không thuộc dự án,Đường Cộng Hòa,Phường 12,Tân Bình,20-40
0,vip-normal,Nhà trọ phòng trọ,30.0,1,1,1,Đầy đủ,3.5,Không thuộc dự án,Đường Nguyễn Văn Linh,Phường Tân Thuận Tây,7,20-40
0,vip-normal,Nhà trọ phòng trọ,45.0,1,1,1,Đầy đủ,7.5,Không thuộc dự án,Đường Cô Giang,Phường Cầu Ông Lãnh,1,40-60
0,vip-normal,Nhà trọ phòng trọ,35.0,1,1,1,Đầy đủ,2.9,Không thuộc dự án,Đường Hà Huy Giáp,Phường Thạnh Xuân,12,20-40
0,vip-normal,Nhà trọ phòng trọ,30.0,1,1,1,Đầy đủ,5.5,Không thuộc dự án,Đường Hồng Hà,Phường 2,Tân Bình,20-40
0,vip-normal,Nhà trọ phòng trọ,30.0,1,1,1,Đầy đủ,6.5,Không thuộc dự án,Đường Bùi Đình Túy,Phường 24,Bình Thạnh,20-40
0,vip-normal,Nhà trọ phòng trọ,30.0,1,1,1,Đầy đủ,6.5,Không thuộc dự án,Đường D5,Phường 25,Bình Thạnh,20-40
0,vip-normal,Nhà trọ phòng trọ,30.0,1,1,1,Đầy đủ,5.8,Không thuộc dự án,Đường 30,Phường 6,Gò Vấp,20-40
0,vip-normal,Nhà trọ phòng trọ,45.0,1,1,1,Đầy đủ,9.0,Không thuộc dự án,Đường Cửu Long,Phường 2,Tân Bình,40-60
0,vip-normal,Nhà trọ phòng trọ,35.0,1,1,1,Đầy đủ,6.0,Không thuộc dự án,Đường Hoàng Văn Thụ,Phường 4,Tân Bình,20-40
0,vip-normal,Nhà trọ phòng trọ,30.0,1,1,1,Đầy đủ,4.5,Không thuộc dự án,Đường Phạm Văn Đồng,Phường Hiệp Bình Chánh,Thủ Đức,20-40
0,vip-normal,Nhà trọ phòng trọ,32.0,1,1,1,Đầy đủ,5.2,Không thuộc dự án,633/45 Đường Điện Biên Phủ,Phường 1,3,20-40
0,vip-normal,Nhà trọ phòng trọ,28.0,1,1,1,Đầy đủ,4.7,Không thuộc dự án,633/45 Đường Điện Biên Phủ,Phường 1,3,20-40
0,vip-normal,Nhà trọ phòng trọ,28.0,1,1,1,Đầy đủ,6.8,Không thuộc dự án,425/3-5 Đường Nguyễn Đình Chiểu,Phường 5,3,20-40
0,vip-normal,Nhà trọ phòng trọ,50.0,1,1,1,Đầy đủ,6.2,Không thuộc dự án,Đường Lê Văn Sỹ,Phường 12,3,40-60
0,vip-normal,Nhà trọ phòng trọ,30.0,1,1,1,Đầy đủ,5.0,Không thuộc dự án,Đường Nguyễn Văn Đậu,Phường 11,Bình Thạnh,20-40
0,vip-normal,Nhà trọ phòng trọ,25.0,1,1,1,Đầy đủ,4.0,Không thuộc dự án,Đường Nguyễn Lương Bằng,Phường Phú Mỹ,7,20-40
0,vip-normal,Nhà trọ phòng trọ,30.0,1,1,1,Đầy đủ,5.0,Dự án Thạnh Mỹ Lợi,Đường Đồng Văn Cống,Phường Thạnh Mỹ Lợi,2,20-40
0,vip-normal,Nhà trọ phòng trọ,20.0,1,1,1,Đầy đủ,2.8,Không thuộc dự án,1358/26 Đường Quang Trung,Phường 14,Gò Vấp,0-20
1,vip-normal,Nhà trọ phòng trọ,30.0,1,1,2,Đầy đủ,5.3,Không thuộc dự án,Đường Vạn Kiếp,Phường 3,Bình Thạnh,20-40
0,vip-normal,Nhà trọ phòng trọ,20.0,1,1,1,Đầy đủ,5.0,Không thuộc dự án,Đường Tân Vĩnh,Phường 4,4,0-20
0,vip-normal,Nhà trọ phòng trọ,15.0,1,1,1,Đầy đủ,1.8,Không thuộc dự án,Đường Phan Văn Trị,Phường 11,Bình Thạnh,0-20
0,vip-normal,Nhà trọ phòng trọ,30.0,3,1,1,Đầy đủ,1.8,Không thuộc dự án,Đường Phan Văn Trị,Phường 11,Bình Thạnh,20-40
0,vip-normal,Nhà trọ phòng trọ,30.0,1,1,1,Đầy đủ,5.5,Không thuộc dự án,Đường Dương Bá Trạc,Phường 3,8,20-40
0,vip-normal,Nhà trọ phòng trọ,22.0,1,1,1,Đầy đủ,4.0,Không thuộc dự án,Đường Dương Bá Trạc,Phường 1,8,20-40
0,vip-normal,Nhà trọ phòng trọ,32.0,1,1,1,Đầy đủ,4.8,Không thuộc dự án,Đường Bông Sao,Phường 5,8,20-40
1,vip-normal,Nhà trọ phòng trọ,38.0,1,1,1,Đầy đủ,7.8,Không thuộc dự án,Đường Nguyễn Thị Minh Khai,Phường Đa Kao,1,20-40
0,vip-normal,Nhà trọ phòng trọ,20.0,8,8,1,Đầy đủ,7.5,Không thuộc dự án,Đường Quốc Lộ 13,Phường 26,Bình Thạnh,0-20
0,vip-normal,Nhà trọ phòng trọ,25.0,1,1,1,Đầy đủ,4.0,Không thuộc dự án,Đường Nguyễn Văn Linh,Phường Tân Phong,7,20-40
0,vip-normal,Nhà trọ phòng trọ,50.0,1,1,1,Đầy đủ,7.5,Không thuộc dự án,Đường Âu Cơ,Phường 10,Tân Bình,40-60
0,vip-normal,Nhà trọ phòng trọ,20.0,1,1,1,Đầy đủ,4.0,Không thuộc dự án,Đường Nguyễn Thái Sơn,Phường 3,Gò Vấp,0-20
0,vip-normal,Nhà trọ phòng trọ,30.0,1,1,1,Đầy đủ,6.0,Dự án The Sun Avenue,Đường Thân Văn Nhiếp,Phường An Phú,2,20-40
0,vip-normal,Nhà trọ phòng trọ,8.0,1,1,1,Có tiện nghi cơ bản,1.7,Dự án The Era Town,Đường 15B,Phường Phú Mỹ,7,0-20
0,vip-normal,Nhà trọ phòng trọ,25.0,1,1,1,Đầy đủ,4.5,Không thuộc dự án,Đường Tôn Thất Thuyết,Phường 15,4,20-40
0,vip-normal,Nhà trọ phòng trọ,30.0,1,1,1,Đầy đủ,5.5,Không thuộc dự án,Đường Tôn Đản,Phường 10,4,20-40
0,vip-normal,Nhà trọ phòng trọ,30.0,1,1,1,Đầy đủ,5.0,Dự án LuxGarden,Đường Nguyễn Văn Quỳ,Phường Phú Thuận,7,20-40
0,vip-normal,Nhà trọ phòng trọ,30.0,1,1,1,Đầy đủ,6.5,Không thuộc dự án,Đường Cô Bắc,Phường Cô Giang,1,20-40
0,vip-normal,Nhà trọ phòng trọ,16.0,1,1,1,Đầy đủ,3.5,Không thuộc dự án,Đường Nơ Trang Long,Phường 12,Bình Thạnh,0-20
0,vip-normal,Nhà trọ phòng trọ,35.0,1,1,1,Đầy đủ,3.9,Không thuộc dự án,Đường Tân Sơn Nhì,Phường Tân Sơn Nhì,Tân Phú,20-40
0,vip-normal,Nhà trọ phòng trọ,35.0,1,1,1,Đầy đủ,3.8,Không thuộc dự án,Đường Tân Sơn Nhì,Phường Tân Sơn Nhì,Tân Phú,20-40
0,vip-normal,Nhà trọ phòng trọ,38.0,1,1,1,Đầy đủ,6.0,Không thuộc dự án,Đường Hoàng Diệu,Phường 10,Phú Nhuận,20-40
0,vip-normal,Nhà trọ phòng trọ,28.0,1,1,1,Đầy đủ,1.6,Không thuộc dự án,Đường Liên Khu 5-6,Phường Bình Hưng Hòa B,Bình Tân,20-40
0,vip-normal,Nhà trọ phòng trọ,40.0,1,1,1,Đầy đủ,4.0,Không thuộc dự án,Đường Lạc Long Quân,Phường 3,11,20-40
0,vip-normal,Nhà trọ phòng trọ,35.0,1,1,1,Đầy đủ,4.1,Không thuộc dự án,Đường Bưng Ông Thoàn,Phường Tăng Nhơn Phú B,9,20-40
0,vip-normal,Nhà trọ phòng trọ,20.0,1,1,1,Đầy đủ,4.8,Không thuộc dự án,Đường Võ Duy Ninh,Phường 22,Bình Thạnh,0-20
